session_id,query,intent,slot_annotation
855,湖北省河口市,navigation.navigation,<destination>湖北省河口市</destination>
856,到新都政务中心,navigation.navigation,到<destination>新都政务中心</destination>
856,到石板滩镇,navigation.navigation,到<destination>石板滩镇</destination>
856,打电话,phone_call.make_a_phone_call,打电话
857,我,OTHERS,我
857,13800000968,phone_call.make_a_phone_call,<phone_num>13800000968</phone_num>
857,拜拜,OTHERS,拜拜
857,我要去椒江区鑫泰广场,navigation.navigation,我要去<destination>椒江区鑫泰广场</destination>
857,我要到椒江区鑫泰广场,navigation.navigation,我要到<destination>椒江区鑫泰广场</destination>
858,打电话给568,phone_call.make_a_phone_call,打电话给<phone_num>568</phone_num>
858,拨打18900000916电话,phone_call.make_a_phone_call,拨打<phone_num>18900000916</phone_num>电话
859,取消导航,navigation.cancel_navigation,取消导航
859,搜索差一步,navigation.navigation,搜索<destination>差一步</destination>
859,给我爸打电话,phone_call.make_a_phone_call,给<contact_name>我爸</contact_name>打电话
860,安义高新分院,navigation.navigation,<destination>安义高新分院</destination>
860,省立医院南区,navigation.navigation,<destination>省立医院南区</destination>
860,一晃就老了,music.play,<song>一晃就老了</song>
860,打开蓝牙,OTHERS,打开蓝牙
860,打电话给667,phone_call.make_a_phone_call,打电话给<phone_num>667</phone_num>
860,我要听和足之声,OTHERS,我要听和足之声
861,打电话,phone_call.make_a_phone_call,打电话
861,导航去新二小,navigation.navigation,导航去<destination>新二小</destination>
861,导航去富川县二小,navigation.navigation,导航去<destination>富川县二小</destination>
862,最初的信仰,music.play,<song>最初的信仰</song>
862,最初的信仰,music.play,<song>最初的信仰</song>
862,最初的信仰,music.play,<song>最初的信仰</song>
863,哈尔滨太平国际机场,navigation.navigation,<destination>哈尔滨太平国际机场</destination>
863,打电话了打个电话,phone_call.make_a_phone_call,打电话了打个电话
863,姚莉,phone_call.make_a_phone_call,<contact_name>姚莉</contact_name>
863,王幽,phone_call.make_a_phone_call,<contact_name>王幽</contact_name>
863,阿檬,phone_call.make_a_phone_call,<contact_name>阿檬</contact_name>
863,玛丽,phone_call.make_a_phone_call,<contact_name>玛丽</contact_name>
864,大酒店,OTHERS,大酒店
864,建苑大酒店,navigation.navigation,<destination>建苑大酒店</destination>
864,打电话762,phone_call.make_a_phone_call,打电话<phone_num>762</phone_num>
864,16二,OTHERS,16二
864,拨打电话702,phone_call.make_a_phone_call,拨打电话<phone_num>702</phone_num>
865,韩红的歌,music.play,<singer>韩红</singer>的歌
865,呵呵呵,OTHERS,呵呵呵
865,韩红的歌,music.play,<singer>韩红</singer>的歌
866,安岳,navigation.navigation,<destination>安岳</destination>
866,爱音乐,OTHERS,爱音乐
866,打电话就打电话了,phone_call.make_a_phone_call,打电话就打电话了
867,晋军,OTHERS,晋军
867,陈州,navigation.navigation,<destination>陈州</destination>
867,打开收音机,OTHERS,打开收音机
867,关闭收音机,OTHERS,关闭收音机
867,打开蜻蜓收音机,OTHERS,打开蜻蜓收音机
867,打电话给张三,phone_call.make_a_phone_call,打电话给<contact_name>张三</contact_name>
867,打开qq,OTHERS,打开qq
867,把酒倒满,music.play,<song>把酒倒满</song>
867,关闭酷狗音乐,OTHERS,关闭酷狗音乐
868,空空如也,music.play,<song>空空如也</song>
868,空空如也播放,music.play,<song>空空如也</song>播放
868,披着羊皮的狼,music.play,<song>披着羊皮的狼</song>
868,播放小沈阳的歌曲,music.play,播放<singer>小沈阳</singer>的歌曲
869,老华,OTHERS,老华
869,给我导航一下新宾县晓小龙村五龙村,navigation.navigation,给我导航一下<destination>新宾县晓小龙村五龙村</destination>
869,你好关闭导航,navigation.cancel_navigation,你好关闭导航
869,你好给我搜索新宾县五龙村,navigation.navigation,你好给我搜索<destination>新宾县五龙村</destination>
869,打电话给,phone_call.make_a_phone_call,打电话给
870,结束导航,navigation.cancel_navigation,结束导航
870,开车打电话非称,phone_call.make_a_phone_call,开车打电话非称
870,是啥意思,OTHERS,是啥意思
870,聆落,OTHERS,聆落
871,导航到滨江站,navigation.navigation,导航到<destination>滨江站</destination>
871,的导航,navigation.navigation,的导航
871,把导航关闭导航,navigation.cancel_navigation,把导航关闭导航
871,搜索恒联货站,OTHERS,搜索恒联货站
871,导航到南直小区,navigation.navigation,导航到<destination>南直小区</destination>
871,你打电话有事吗,OTHERS,你打电话有事吗
872,音乐,music.play,音乐
872,来首音乐吧,music.play,来首音乐吧
872,音乐,music.play,音乐
873,成都蜀汉路,navigation.navigation,<destination>成都蜀汉路</destination>
873,暴林的歌曲,music.play,<singer>暴林</singer>的歌曲
873,打电话,phone_call.make_a_phone_call,打电话
874,请到南黄镇孙家铺,navigation.navigation,请到<destination>南黄镇孙家铺</destination>
874,去上次我们去,OTHERS,去上次我们去
874,张凯,OTHERS,张凯
874,取消,navigation.cancel_navigation,取消
874,给我一首梁祝公园,music.play,给我一首<song>梁祝</song><song>公园</song>
875,说散就散,music.play,<song>说散就散</song>
875,来一首说散就散,music.play,来一首<song>说散就散</song>
875,来一首袁惟仁的说散就散,music.play,来一首<singer>袁惟仁</singer>的<song>说散就散</song>
875,来一首体验,music.play,来一首<song>体验||体面</song>
876,云龙路1233弄,navigation.navigation,<destination>云龙路1233弄</destination>
876,云谷路1233弄,navigation.navigation,<destination>云谷路1233弄</destination>
876,拨电话,phone_call.make_a_phone_call,拨电话
876,堂容平,phone_call.make_a_phone_call,<contact_name>堂容平</contact_name>
876,堂平,phone_call.make_a_phone_call,<contact_name>堂平</contact_name>
876,方辉,phone_call.make_a_phone_call,<contact_name>方辉</contact_name>
876,芳菲,phone_call.make_a_phone_call,<contact_name>芳菲</contact_name>
876,不用了,phone_call.cancel,不用了
877,蓝牙,OTHERS,蓝牙
877,武进汽车城,navigation.navigation,<destination>武进汽车城</destination>
877,情感骗子,OTHERS,情感骗子
877,闻鸣,OTHERS,闻鸣
877,播放,music.play,播放
877,关闭屏幕叮当,OTHERS,关闭屏幕叮当
877,打开蓝牙,OTHERS,打开蓝牙
877,打电话给,phone_call.make_a_phone_call,打电话给
878,社会主义好,music.play,<song>社会主义好</song>
878,社会摇,music.play,<song>社会摇</song>
878,播歌,music.play,播歌
878,蹦覃伟,OTHERS,蹦覃伟
879,播放,music.play,播放
879,到正兴医院,navigation.navigation,到<destination>正兴医院</destination>
879,到正兴医院,navigation.navigation,到<destination>正兴医院</destination>
880,取消,OTHERS,取消
880,帮我到大草坡村,navigation.navigation,帮我到<destination>大草坡村</destination>
880,带我去桥东头村,navigation.navigation,带我去<destination>桥东头村</destination>
881,导航取消,navigation.cancel_navigation,导航取消
881,锦州市太和区亿隆国际一号楼,navigation.navigation,<destination>锦州市太和区亿隆国际一号楼</destination>
881,找谁的咖啡,navigation.navigation,找<destination>谁的咖啡</destination>
881,取消,navigation.cancel_navigation,取消
882,关闭音乐,music.pause,关闭音乐
882,去太原,navigation.navigation,去<destination>太原</destination>
882,取消,navigation.cancel_navigation,取消
883,花桥流水,music.play,<song>花桥流水</song>
883,找一下欣哲,music.play,找一下<singer>欣哲</singer>
883,新仔,OTHERS,新仔
883,取消导航,navigation.cancel_navigation,取消导航
883,打电话给,phone_call.make_a_phone_call,打电话给
884,返回主菜单,OTHERS,返回主菜单
884,返回主界面,OTHERS,返回主界面
884,返回,OTHERS,返回
884,我要听歌,music.play,我要听歌
884,帮我发微信给马琳,OTHERS,帮我发微信给马琳
884,我想听网络歌曲,music.play,我想听<toplist>网络</toplist>歌曲
884,想听林俊杰的歌,music.play,想听<singer>林俊杰</singer>的歌
885,播放悟空,music.play,播放<song>悟空</song>
885,导航到泉州市中心,navigation.navigation,导航到<destination>泉州市中心</destination>
885,导航到泉州万达广场,navigation.navigation,导航到<destination>泉州万达广场</destination>
886,这样才能是你的否则就是,OTHERS,这样才能是你的否则就是
886,取消,OTHERS,取消
886,浙江中景绿化,navigation.navigation,<destination>浙江中景绿化</destination>
886,详胡给我拨658980的电话,phone_call.make_a_phone_call,详胡给我拨<phone_num>658980</phone_num>的电话
887,播放叶倩文,music.play,播放<singer>叶倩文</singer>
887,哦冷漠和邓丽君的合唱,music.play,哦<singer>冷漠</singer>和<singer>邓丽君</singer>的<style>合唱</style>
887,邓丽君的我没有骗你邓丽君的歌曲我没有骗你,music.play,<singer>邓丽君</singer>的<song>我没有骗你</song><singer>邓丽君</singer>的歌曲<song>我没有骗你</song>
888,歌曲说散就散,music.play,歌曲<song>说散就散</song>
888,等打个电话,phone_call.make_a_phone_call,等打个电话
888,重庆西站,navigation.navigation,<destination>重庆西站</destination>
889,导航,navigation.open,导航
889,导航,navigation.open,导航
889,退出,navigation.cancel_navigation,退出
889,退出,navigation.cancel_navigation,退出
889,退出导航,navigation.cancel_navigation,退出导航
889,找个冯巩的节目,OTHERS,找个冯巩的节目
889,打开热点,OTHERS,打开热点
889,打电话给66999,phone_call.make_a_phone_call,打电话给<phone_num>66999</phone_num>
890,拨打电话,phone_call.make_a_phone_call,拨打电话
890,导航佟二堡,navigation.navigation,导航<destination>佟二堡</destination>
890,歌曲鸿雁,music.play,歌曲<song>鸿雁</song>
891,景县,navigation.navigation,<destination>景县</destination>
891,绛县,navigation.navigation,<destination>绛县</destination>
891,拨打电话啥情况,phone_call.make_a_phone_call,拨打电话啥情况
892,舞曲,music.play,<style>舞曲</style>
892,关闭,music.pause,关闭
892,兰力,OTHERS,兰力
892,打电话,phone_call.make_a_phone_call,打电话
892,韩亮,phone_call.make_a_phone_call,<contact_name>韩亮</contact_name>
892,我要去汾阳市,navigation.navigation,我要去<destination>汾阳市</destination>
893,长安区北路14号,navigation.navigation,<destination>长安区北路14号</destination>
893,关闭音乐,music.pause,关闭音乐
893,冯阳,OTHERS,冯阳
893,打电话给,phone_call.make_a_phone_call,打电话给
894,就这样,OTHERS,就这样
894,导航到江南区鱼馆,navigation.navigation,导航到<destination>江南区鱼馆</destination>
894,导航到胶南华联商城,navigation.navigation,导航到<destination>胶南华联商城</destination>
895,红歌井冈山下种南瓜,music.play,<theme>红歌</theme><song>井冈山下种南瓜</song>
895,井冈山下种南瓜,music.play,<song>井冈山下种南瓜</song>
895,播放井冈山下种南瓜,music.play,播放<song>井冈山下种南瓜</song>
896,我想听小猪佩奇主题曲,music.play,我想听小猪佩奇主题曲
896,我想听小猪佩奇主题曲,music.play,我想听小猪佩奇主题曲
896,我想听随他爸,music.play,我想听<song>随他爸</song>
897,播放成都,music.play,播放<song>成都</song>
897,心瑞,OTHERS,心瑞
897,叮当你好播放放那个远走高飞,music.play,叮当你好播放放那个<song>远走高飞</song>
897,播放远走高飞金志文的,music.play,播放<song>远走高飞</song><singer>金志文</singer>的
898,上海浦东国际机场2号,navigation.navigation,<destination>上海浦东国际机场2号</destination>
898,打电话3000037,phone_call.make_a_phone_call,打电话<phone_num>3000037</phone_num>
898,打给3000037,phone_call.make_a_phone_call,打给<phone_num>3000037</phone_num>
899,换一首体面,music.play,换一首<song>体面</song>
899,给我放一首余文乐的歌,music.play,给我放一首<singer>余文乐</singer>的歌
899,放一首余文文的歌,music.play,放一首<singer>余文文||于文文</singer>的歌
900,取消,OTHERS,取消
900,腾发2手车市场,OTHERS,腾发2手车市场
900,新乡心连心二分公司,navigation.navigation,<destination>新乡心连心二分公司</destination>
900,新乡心连心二分公司,navigation.navigation,<destination>新乡心连心二分公司</destination>
900,logo是什么意思啊,OTHERS,logo是什么意思啊
901,新丰县广客隆,navigation.navigation,<destination>新丰县广客隆</destination>
901,新丰县广客隆,navigation.navigation,<destination>新丰县广客隆</destination>
901,大雨,OTHERS,大雨
901,退出,navigation.cancel_navigation,退出
901,打电话,phone_call.make_a_phone_call,打电话
901,舟童,phone_call.make_a_phone_call,<contact_name>舟童</contact_name>
902,叮当你好,OTHERS,叮当你好
902,我想听爱如潮水,music.play,我想听<song>爱如潮水</song>
902,我想听一首ai的知足,music.play,我想听一首ai的<song>知足</song>
902,我想听你不来我不老,music.play,我想听<song>你不来我不老</song>
902,笛子,OTHERS,笛子
902,我选择忘记,OTHERS,我选择忘记
903,传播,OTHERS,传播
903,播放成都,music.play,播放<song>成都</song>
903,播放成都,music.play,播放<song>成都</song>
903,播放星月神话,music.play,播放<song>星月神话</song>
904,花儿的我想听狗叔,music.play,花儿的我想听<singer>狗叔</singer>
904,我要听梁静茹的暖暖,music.play,我要听<singer>梁静茹</singer>的<song>暖暖</song>
904,我要听梁静茹的问,music.play,我要听<singer>梁静茹</singer>的<song>问</song>
